authorId,name,community
32421806,,6
1785922,,6
46432827,,9
2313953240,,18
2118253703,,9
1399905857,,9
2841331,,12
40470211,,16
34594615,,16
2059411355,,26
4478284,,12
83928755,,18
2103483,,9
2123146,,6
66256791,,9
2404014,,9
38591293,,21
4866834,,14
2118204825,,5
2203751,,15
143730120,,7
3262394,,15
2268757277,,18
1799822,,1
2115300184,,4
50242822,,6
121817403,,29
2062998049,,5
143621713,,32
83415753,,6
3469209,,6
145380991,,6
152918929,,5
2275245491,,26
2974008,,4
2160885118,,18
3393918,,12
3074811,,14
5145427,,10
2401609,,16
48230390,,16
46537606,,12
31713635,,16
35290352,,29
2253908414,,10
40898686,,7
3394738,,16
90387439,,34
2285329859,,27
1763576,,15
2263107,,21
1584627064,,6
118961885,,6
49386074,,15
2315615022,,7
1734246,,12
1695689,,12
143802908,,9
2066449716,,21
37955812,,16
145345923,,6
9714545,,6
49451193,,25
2068568214,,4
2437353,,10
2111663716,,32
2275139370,,26
2275190169,,26
3416939,,20
2275214107,,26
2402716,,12
2298916585,,12
40059964,,14
34637192,,24
3046313,,6
35217367,,12
2052629992,,1
27743758,,5
145134171,,1
2520251,,12
1959705,,15
2264765938,,12
2063938464,,5
34947630,,4
2161471948,,31
2624289,,16
40066857,,16
1748169,,20
2130344439,,31
41127252,,12
8038506,,15
1382164294,,5
143912823,,28
1746841,,18
47613860,,6
2065657002,,12
2247543615,,12
145585375,,16
2273472080,,16
2068146094,,6
71203676,,18
143759604,,6
2275231822,,26
32324034,,21
1709824,,15
2290016941,,18
2265066144,,26
2108942606,,6
3469062,,21
143962510,,6
2315280138,,7
2165243118,,12
1776444,,14
2237676711,,24
17818078,,7
40503452,,14
3384683,,4
145804424,,14
9099952,,4
3058104,,10
2313918213,,18
2135690782,,1
144848794,,15
1382195702,,21
26663607,,6
145732777,,21
51052604,,10
2065899658,,32
33970300,,6
40340011,,15
1726175012,,15
2815473,,19
2944868,,12
9936842,,16
2413238,,6
3340170,,21
2282542714,,18
49694644,,15
2109457982,,6
2064353087,,5
2683398,,20
2152776894,,15
1889102,,6
143879629,,12
2452682,,4
46270580,,6
145916942,,1
49314548,,38
116814432,,18
6843793,,12
3187297,,16
5926615,,29
2205644211,,28
1397958668,,15
2341670570,,22
2118728003,,6
1490733324,,20
70162540,,7
1423660254,,5
2307412540,,24
1399251248,,16
41018147,,5
8922785,,15
34828439,,10
2171228,,16
2000839712,,18
2214478,,5
143647308,,8
2384711,,5
143698002,,23
49185510,,3
1761978,,12
32532300,,6
1519066969,,10
2350137280,,6
34894873,,15
1711104,,17
2145957511,,4
32027425,,7
1955694,,4
2314883034,,18
2158195067,,1
2312919053,,7
145273587,,16
2341610884,,22
2423558,,18
2275112980,,26
2152753361,,31
2257128341,,5
11490626,,28
3422968,,10
2251458930,,27
66442354,,3
2109182290,,6
3377815,,12
1746807,,6
2257194327,,7
2275252322,,26
145962204,,9
2000355038,,34
147570447,,3
1742135,,15
1453104568,,35
2110326198,,21
2166312768,,21
143947252,,6
9952952,,15
34544888,,16
2179732,,9
2313918283,,18
2112347577,,14
2053493463,,21
21472040,,9
2151036422,,6
2054985518,,19
1722889,,18
2293992938,,18
2353908213,,15
2116330410,,6
144365054,,4
2144499343,,10
2152127024,,32
1416750021,,15
2323014795,,27
143722633,,14
73501620,,6
50142992,,10
118832513,,13
35105647,,12
2221192892,,7
2156002978,,15
2372244,,16
1692491,,12
143653681,,9
35577567,,13
3140280,,15
2035537224,,10
2113872426,,15
2251705782,,4
7542822,,31
2153953374,,32
1524732527,,12
36620472,,15
2051528118,,6
16026535,,38
2143608361,,6
50494955,,5
2239679910,,24
2130601185,,16
2248467517,,3
145389711,,6
2027599235,,22
1432235646,,4
2973529,,16
2313925667,,18
103040573,,12
113810201,,14
2142734769,,3
2112192853,,9
49243436,,6
3468172,,21
19252099,,32
14629242,,3
38356166,,7
49179984,,38
145386542,,21
2813347,,12
2650133,,7
1756983,,15
2937115,,9
143728483,,9
2280109042,,24
10108730,,24
2855934,,32
2146308808,,6
119938771,,35
2116430057,,3
2110264337,,6
2066516991,,16
2341541420,,22
1678689,,32
48836970,,15
143613202,,28
7785729,,23
144285709,,4
47541311,,7
150151160,,12
1748978,,1
2108485135,,6
47568983,,16
2676616,,15
46616544,,16
2386628608,,14
3377849,,6
81962214,,22
3442125,,9
3926122,,15
1717409,,12
2275246287,,26
4003499,,23
2314125186,,18
145455267,,6
1842515,,15
2285516,,16
2067947117,,2
144208134,,32
89856766,,15
2292466,,1
114863658,,35
48646065,,15
4846839,,28
50388928,,16
2294350787,,22
1582837742,,19
144260125,,37
40638357,,7
2115280926,,8
2570381,,4
39071178,,5
15718435,,25
39080911,,6
2108338672,,16
2313909437,,18
2224668365,,9
2881401,,9
36290866,,21
2108955335,,6
38534744,,6
2315813494,,7
2314069142,,18
2127473751,,18
31715636,,9
46791907,,32
2296960385,,24
2065893046,,7
3078382,,17
18138802,,6
48556979,,37
2314105463,,18
2036077,,12
46966356,,15
93728539,,9
3365565,,16
1699054,,34
2115729952,,9
2145775609,,15
1703601,,21
35935570,,6
2185329,,5
1799525,,10
70495322,,16
1950104,,1
1681193,,6
49231213,,9
47527850,,32
2073552960,,28
9233241,,32
3098247,,15
51054293,,16
2144718801,,10
51131518,,5
145993598,,12
1399114225,,16
2292247268,,35
2921469,,21
1429197894,,10
51012189,,10
144046599,,6
3216736,,38
2245014029,,24
32887979,,4
2114069742,,9
2065793436,,15
7788583,,6
35658720,,15
3821662,,12
2171110177,,26
1717161,,15
2152974193,,21
1944541,,12
143970608,,9
4125424,,16
34302129,,12
144128023,,6
2533110,,16
2070140,,2
8521516,,16
2088565,,1
1556095165,,12
2088400146,,6
1468728082,,26
2108041613,,6
2117934428,,9
67284811,,5
145743766,,6
47054374,,4
51478016,,1
3048577,,5
2110215022,,32
153897134,,9
2159266611,,6
2048082186,,12
1914575099,,1
2799898,,6
2064851539,,21
153422527,,17
2143807177,,6
1781699,,15
2231125920,,10
145860112,,17
2070469855,,9
2275246346,,26
50270386,,6
2305804179,,4
4926743,,1
1398480065,,21
39483833,,6
2869388,,15
15032777,,16
2315541427,,7
1387885286,,16
2153687490,,6
2054576394,,24
2648459,,23
2987453,,14
2928777,,9
38053687,,4
145499435,,7
1707802857,,14
2163391177,,7
2065152329,,21
15334970,,1
22216833,,16
2093249009,,2
89426214,,37
1395813836,,6
10104623,,7
40585370,,6
1389415300,,31
1745572,,12
1687780,,16
2837869,,21
2375139700,,7
145004209,,23
2314883036,,18
2285654208,,26
2143919864,,12
46200473,,4
6138556,,1
2107977968,,9
40119481,,40
144867807,,12
38534822,,14
3411642,,15
2610880,,14
2313916856,,18
3826388,,9
2313909987,,18
144486980,,9
2051654054,,18
2228109,,12
2052354576,,16
152871063,,12
2275288889,,26
49034704,,6
9088433,,5
1557371391,,32
47002847,,32
1707826,,15
2637252,,6
1724520,,32
3061449,,6
2114843952,,14
3188342,,16
2139742006,,20
3108448,,12
90175319,,20
3302681,,4
2574060,,12
2065412355,,12
1565641737,,12
2318851997,,4
145102691,,8
34800652,,26
2331511165,,18
2118894900,,4
145214191,,8
2507718,,9
145525190,,10
1720843435,,14
3349249,,12
2064067229,,14
14060938,,3
153918727,,9
84094194,,20
46174575,,9
2257169155,,2
2908866,,32
2108266952,,14
51111230,,3
1844358,,10
40146204,,14
2114110885,,6
2242908649,,24
3416737,,5
37754137,,15
9250292,,3
50031111,,15
2211633,,18
1749748,,14
48692318,,30
8762607,,32
2314072216,,18
2275246368,,26
4948933,,1
32131713,,12
1898210,,9
16787428,,4
2064802835,,21
148149462,,6
35196851,,16
1498054949,,15
145213540,,10
1867220,,4
2577358,,16
49645091,,26
4395384,,4
2115604214,,16
2342535,,15
49680659,,9
1443777921,,7
3195183,,7
2311681974,,7
2121434953,,16
47847981,,10
144236487,,15
2492721,,10
143977260,,10
2131407,,6
1857210,,10
2057112991,,24
2656186,,20
2307413558,,24
4204996,,15
2733057,,3
51914043,,8
3393799,,6
2142833890,,4
2222847,,9
51152279,,4
2065730079,,12
47684615,,4
2144954413,,12
2052274907,,31
1411236504,,15
2072612002,,9
2237101143,,18
3080683,,21
145732771,,16
2273859824,,2
2113905253,,15
3451430,,10
34415167,,26
19308176,,16
2296959913,,24
1825256,,4
145612610,,5
3394760,,14
2333586,,15
32794831,,3
1729571,,9
5228640,,16
1761842,,9
1403031665,,16
144692532,,15
2139962185,,15
144299726,,4
3215702,,10
2654847,,12
153150198,,9
1736665,,1
34505275,,16
12186402,,17
1691549,,15
1397300094,,5
33462456,,27
2845416,,21
2067479253,,17
1879232,,16
144002190,,14
2274773568,,26
2275245404,,26
2066925502,,15
2108692967,,5
2111181927,,9
2060655766,,12
2108307075,,6
2303029,,4
78824310,,9
2110668606,,6
2253917827,,12
2026596,,15
86989515,,15
33292431,,6
143871575,,15
22173351,,25
1709595,,20
2066492996,,15
2388574747,,27
2107532625,,7
2269456985,,18
3422375,,34
51129190,,32
2062862676,,21
10801286,,32
1793529,,6
1741126,,32
48634137,,6
2247779232,,15
1729262,,7
92887925,,9
2313917587,,18
50824937,,5
39526910,,12
2115713701,,17
1745169,,16
32985843,,29
46745316,,16
2191949821,,23
144740494,,9
7818229,,10
144664548,,15
2127638028,,16
2113980987,,1
2062924920,,9
1728324,,23
7641433,,8
144097210,,3
2113243762,,21
2772217,,16
89942851,,18
2314434867,,18
2007324771,,16
2061585840,,18
2066078147,,12
2100685,,4
9694913,,14
2065226982,,15
1429192500,,9
2014849645,,9
1379506433,,15
2089388,,15
3343929,,23
145820291,,25
6643500,,16
2108432483,,6
2090394064,,6
2145253136,,6
2689287,,6
2884561,,6
2269696579,,18
2320335902,,4
5603320,,8
2257959290,,27
51241400,,15
122523478,,4
2986398,,1
2244256897,,17
1822288,,12
2150607621,,9
2462276,,1
2825680,,21
1715959,,9
144519481,,15
78846919,,10
1799949,,16
2248552,,7
3144952,,15
2282469774,,18
48387721,,6
2054956,,16
2144479710,,16
1925072169,,32
12701031,,4
2887364,,26
1382034111,,32
2118713819,,4
9325940,,6
2108378854,,6
2226458991,,1
1757629,,16
1805398,,32
2056947059,,1
145638781,,9
9633953,,12
1720735918,,9
2152832173,,12
2109612299,,6
2310614274,,22
31253908,,20
2064387576,,14
143987328,,6
1690334,,6
1387983862,,4
36054740,,16
2012594,,10
79305819,,9
2118604443,,15
145946475,,1
2108880352,,6
2341781297,,22
2314521400,,18
7886986,,15
6817951,,26
2115193883,,4
1819682268,,6
143881914,,21
2720873,,6
33091759,,7
2882166,,6
81769656,,15
1844299386,,10
2253536756,,7
3422953,,3
2313918427,,18
3078751,,16
10238549,,6
2156632012,,4
39417610,,5
2118717067,,26
144986260,,9
143970835,,7
2004080,,15
2119264380,,10
72152172,,9
2144456526,,15
2901424,,26
3254390,,7
2315453227,,1
145189483,,11
51111713,,16
9961095,,7
1379921764,,6
145103012,,9
49523072,,20
3060752,,15
2149981,,12
145111198,,15
153559313,,16
123235030,,7
3185820,,16
2319608,,21
1747569,,9
2386020834,,6
40267343,,18
2144167531,,6
2184030639,,9
7326223,,7
7181955,,32
33831066,,4
1735962,,3
3538555,,13
153236214,,12
3975984,,23
2108313577,,6
2153968179,,9
37774552,,16
2027354611,,9
1397181875,,9
1857585278,,12
1390553618,,6
145164877,,37
1591123568,,37
145595812,,4
35660011,,5
46496977,,3
50414219,,2
6745873,,1
2058059560,,3
2087150112,,15
144531567,,15
8129718,,6
5382923,,5
153194420,,4
35299091,,6
40760295,,38
145789765,,6
1805591,,15
2322821866,,27
2133399530,,15
2305637942,,14
2064713742,,18
145657504,,6
2238762546,,24
22272956,,8
2115902507,,14
1389870240,,7
1803218,,6
114030289,,16
48072655,,15
2124165620,,21
51007566,,16
2151674463,,15
69925460,,16
3407296,,20
1806773,,21
8478422,,12
2109771,,16
6287014,,15
4013480,,16
1752536568,,10
20893416,,3
2090354013,,12
3384837,,6
2578924,,9
2212406484,,12
1765169,,12
2262465375,,6
1380075136,,5
2153205404,,32
2253471334,,26
2269146652,,4
1802623,,32
66986482,,6
2903785,,19
2271618,,1
123625463,,12
46617804,,18
2223756247,,18
3283879,,4
144389949,,10
152891495,,3
2293767405,,18
2112343701,,3
19231037,,29
2163318329,,4
2064388282,,16
46179620,,12
10241302,,6
2087105999,,14
143729959,,16
1678622,,7
4204765,,6
2107870529,,27
49021251,,15
2366173934,,21
46893658,,15
34936176,,11
2023933935,,9
2275244298,,26
2154435638,,16
1922182598,,3
2708577,,18
2257584442,,24
2146417774,,9
32551341,,20
2149111126,,9
143847074,,23
2328615043,,21
46195895,,20
2275247307,,26
145086187,,14
41019330,,12
2361828,,12
2053597278,,17
2253642204,,7
134713146,,6
1800564,,6
2265723915,,6
2992087,,21
2112389014,,3
2067064746,,16
2148653469,,16
101210026,,6
144820338,,12
2051927517,,24
143863530,,6
2291311156,,15
51126615,,16
9385903,,9
8176660,,12
38698094,,16
2674300,,15
52297757,,22
2341530997,,22
2313925467,,18
2237627252,,24
2268881580,,24
144752314,,9
1382164170,,5
1630330616,,20
2287034803,,2
2041407,,29
26378728,,12
3361759,,21
2313919129,,18
2508525,,16
2065461930,,32
2115237707,,15
2314349608,,22
3111334,,4
1745683,,12
2419809,,6
2111395701,,13
1681657,,3
2256655984,,27
40518045,,12
145258523,,9
2062979347,,23
47542438,,16
2260346092,,26
4828875,,23
1491240603,,25
2914394,,9
2241767,,9
2153726,,15
1474237245,,26
48926630,,1
2075410398,,21
50461046,,6
145049659,,2
2313917455,,18
2369482,,18
144664988,,37
2007064152,,21
2196040785,,7
2427350,,22
4530093,,28
49161536,,1
9695761,,4
2184722575,,7
8067565,,28
3435725,,15
2388584948,,27
144742695,,9
49431632,,8
3192562,,3
87906368,,13
145628407,,17
2217366399,,12
2167752564,,19
34961461,,6
32406400,,14
138609838,,5
41016725,,21
2118866998,,14
2110713858,,3
33995299,,23
4651778,,15
121676884,,7
2684053,,15
2275250003,,26
2116644664,,6
2351135162,,18
2157473801,,15
153244017,,23
28554843,,18
1382657362,,6
49959210,,12
1768236,,21
2111233024,,6
3577056,,16
47627049,,9
2283843631,,7
1818186692,,15
2273184,,17
2382761938,,27
40987227,,9
2297229,,10
2146041754,,3
2526670,,15
2283363,,16
2280075525,,32
1700330,,15
2041007998,,12
7421202,,16
2570016,,16
2290129157,,18
2313913104,,18
3419364,,15
1591661317,,13
2080746,,7
66892346,,6
2253395155,,9
1685878,,15
2368882,,15
46666577,,15
2362233090,,20
20512625,,15
1973666,,16
2087045289,,35
2108035065,,6
2004786514,,10
3133575,,6
10638646,,10
145254043,,6
2266272527,,6
2162779320,,5
2146331327,,6
47415977,,9
13666022,,12
116409646,,32
32638491,,21
1753384,,9
2166974008,,6
153769695,,1
50018188,,4
2052327253,,13
2554720,,16
3457048,,7
1715282,,7
2065731243,,21
2257251794,,27
2093466943,,18
1970654,,32
2149140038,,9
52184822,,6
144076239,,6
2983653,,32
2800519,,6
2047980626,,16
2290625851,,20
2058161757,,15
144224160,,3
2313918589,,18
2057059798,,6
143668305,,5
10217996,,38
2260118854,,14
32136590,,5
2223415,,14
143732391,,12
66396175,,32
2678444,,12
1689108,,12
47645184,,40
49969948,,0
2057783847,,2
144104130,,12
3104292,,6
2591670,,15
2110175469,,15
1740202736,,23
1932128,,1
1759679,,9
51005232,,34
144547315,,12
2124443814,,16
88880715,,6
30415265,,12
1988294358,,6
2152290059,,6
2275540338,,26
119869488,,5
51151695,,10
3703971,,31
40171469,,10
2275756,,20
2069483822,,7
47509360,,34
5546141,,6
1715051,,16
51247992,,7
102801230,,7
122862590,,16
2820009,,6
1782658,,9
48502143,,9
2300093355,,12
2253841704,,26
2034658,,1
2184921450,,7
37122655,,15
3377939,,21
4812647,,15
145775792,,14
2166424886,,15
2324337266,,6
1643737606,,6
1381221385,,15
1406288863,,15
2599281,,16
2237076180,,18
3467035,,31
2215594,,15
2186741185,,14
2314079720,,18
1691944,,12
1999563324,,12
1992708068,,6
1405669277,,4
2050138741,,15
2164604,,9
2311637042,,32
2980642,,6
3468686,,34
2064375075,,21
2203658,,16
40526720,,10
95814779,,10
3150825,,4
145380118,,4
2142973581,,5
1753210,,21
2211145204,,31
2484265,,15
52211220,,12
1723632,,7
2285155538,,27
3377142,,12
143648071,,12
2751948,,16
48000602,,10
71039937,,18
144081089,,16
2313917036,,18
51504895,,15
2347449696,,20
1405642252,,18
150077954,,12
39353098,,21
145161801,,30
40657572,,16
2505902,,21
2300092833,,12
2362179845,,20
31591568,,20
113760187,,6
2726592,,7
28972636,,1
3105084,,1
2143685866,,5
41153596,,1
7934161,,9
2275246116,,26
2119077146,,9
2224893214,,12
40097502,,15
2067158294,,20
2314186827,,18
65966956,,3
1688276,,16
41207614,,7
143689491,,12
1714296,,16
2285335775,,27
2315511167,,7
2144049133,,9
4671928,,5
49285584,,14
1754510,,16
1940183,,21
3123774,,9
81338045,,9
3329554,,5
2053892942,,1
2145974234,,9
1988655656,,37
2120347190,,35
2856607,,12
2248267230,,7
1798880,,6
145972492,,9
3726558,,19
145311707,,9
12643475,,15
143635540,,16
2144861793,,9
2115605894,,12
50531782,,6
2144125812,,12
2146916633,,6
2109967458,,15
2082313059,,4
2055483507,,9
2080947,,1
27548550,,10
2084554385,,32
6215137,,16
1706007,,32
3255983,,16
2146331573,,12
2152469120,,16
1719916,,3
145066132,,9
2127636809,,16
49686756,,7
2091487678,,12
2300591,,6
46502264,,15
5047312,,28
3422751,,16
1953105378,,38
7946353,,29
2341905986,,22
2109119431,,21
2152972434,,6
2067138676,,12
40864100,,21
2636295,,12
50674180,,15
34176020,,5
2313918197,,18
2161342233,,7
48835746,,12
2121484,,20
2214579918,,6
2125304124,,12
2253699903,,26
40608942,,12
145044253,,3
2351335296,,1
2264968694,,7
2290484287,,12
152913678,,12
2120309570,,16
2123694087,,5
2145145412,,7
4829125,,11
2749311,,10
104838085,,2
2356300064,,31
36426383,,4
46502330,,23
2313909933,,18
145197953,,16
2443650,,12
2296960060,,24
2051266898,,9
50706785,,14
1849327,,21
37845261,,15
2054082791,,10
2110612495,,15
120861776,,21
2117314646,,21
143955842,,4
2112556840,,4
3371403,,20
2531522,,6
2275176375,,26
2054275000,,10
1780032098,,6
2313916282,,18
38498866,,16
17937882,,16
1399159921,,21
2072520527,,9
3406363,,21
144787387,,16
2983898,,21
143849609,,28
2292113687,,24
145416145,,4
2154570723,,15
1380953573,,16
2152264064,,26
5214991,,20
50346446,,6
2141320829,,17
2306760317,,12
102222453,,14
51172373,,12
153176123,,6
2136562,,5
1805203,,12
47792365,,16
6803671,,29
51516539,,9
47153176,,12
150247497,,11
1764071,,15
46819684,,12
2400119,,10
22656934,,9
2824766,,25
2064203013,,6
2047256670,,12
145823303,,6
2280399,,12
2233294011,,18
1415982317,,10
2388387101,,27
2311858,,16
1390555183,,4
10371954,,11
46655401,,9
2623209,,6
122317863,,5
2211151289,,31
47002813,,16
2148941781,,6
46251934,,15
48667278,,10
2999959,,17
2120253018,,12
152464732,,6
2275115983,,26
40900227,,7
4122989,,12
1975889,,16
2275249709,,26
39611591,,12
11600940,,6
148070327,,4
145507437,,4
46556781,,31
39561369,,5
2341673158,,22
3165307,,6
152914432,,15
35474601,,12
2210374,,18
2240569,,2
2108960018,,10
122418469,,12
15056316,,15
2228518120,,26
2260139863,,3
2325985,,21
1736425,,4
33808086,,21
2652217,,22
52224319,,16
6934009,,23
2113612432,,34
1988673056,,37
144277661,,6
2110697298,,18
2133475009,,31
8867471,,12
46698424,,16
46814811,,8
2125051255,,31
144026731,,12
2111161958,,32
50882585,,6
37535930,,9
84299856,,24
2345617,,12
1778526,,32
1704226736,,16
2218495662,,5
2267241285,,18
2114921908,,6
1954250,,6
143832240,,4
41018873,,6
71886367,,6
2309967,,16
1831199,,16
2050989525,,12
2618745,,12
144180454,,15
14484808,,7
35202882,,15
2827616,,12
2313925572,,18
2064373270,,18
92095972,,12
2158115848,,28
1689738,,7
2065370007,,16
1471609826,,6
2313909388,,18
2738138,,10
39163115,,16
50146827,,21
2741073,,14
3423854,,15
2110972204,,32
47420092,,15
143682293,,15
1390139201,,16
153153335,,29
2152595932,,5
46684455,,12
2110491162,,9
2563432,,26
1768074,,2
144100820,,6
51280933,,9
2480903,,21
2032184078,,21
2055982546,,24
49724730,,16
143874948,,6
1982213,,12
2149231840,,6
2130520888,,4
6062956,,31
2240405337,,4
2064588,,12
2152193547,,9
2266126249,,6
143856367,,15
2327021506,,12
144161771,,10
145244251,,15
1779917,,15
2794096,,6
152178958,,12
1930128,,12
144629422,,12
150348519,,5
143903039,,15
2065542068,,33
35210462,,12
144826759,,7
8549223,,10
51441506,,10
2111014429,,14
2166341788,,10
4215230,,14
49049926,,6
2444665,,9
4829248,,16
2362177185,,20
50514564,,12
2259912893,,18
24021160,,15
9802604,,9
47079359,,12
2313912873,,18
2134866184,,12
2108860856,,6
2143079300,,32
1390103475,,14
152866368,,21
18014232,,16
2072676,,26
52238703,,4
50826941,,23
2117007545,,4
3077182,,14
2225941313,,16
3440939,,6
2237579,,15
38095391,,15
2362960,,5
2219317600,,12
153763806,,12
2341887548,,22
2151289331,,26
1510772128,,6
88726258,,7
2844479,,29
2125818054,,5
46212260,,5
1831081930,,21
153769937,,12
2938251,,27
2988753,,15
1573482302,,4
2350357790,,18
30112153,,7
2109681515,,12
47429521,,14
2109576291,,12
51028255,,16
51033208,,5
3137672,,16
2364487,,12
2146058320,,6
134905390,,12
2766201,,6
1947314,,6
5677770,,12
46282085,,6
2244641432,,15
2504157,,29
39960571,,21
1725299,,21
108237152,,10
50205505,,12
2291172852,,12
2154760967,,16
2054594326,,12
2145408511,,20
2282746509,,2
2555553,,14
151487472,,9
46507194,,12
1491822146,,14
145641013,,7
3404556,,12
1910738,,32
2113697,,12
1746656,,16
2313919367,,18
2295137,,15
119389860,,1
2144192842,,10
2254896046,,15
1767521,,5
2287512762,,16
51486223,,15
2195972,,2
3035233,,6
2059155503,,12
2111216492,,12
2119041121,,16
2049641068,,1
49359942,,16
2145165484,,1
2382048854,,3
2279312203,,22
2119221316,,35
2313925677,,18
2021195836,,5
2144406784,,9
48019101,,6
34646933,,9
3097158,,6
2620186,,12
31292058,,18
2257127518,,5
2276599246,,9
39075905,,15
1459934320,,10
50032855,,6
2256991660,,5
2324666,,16
2111041646,,10
2313917281,,18
1740145,,16
1698675,,9
50412584,,9
1405388913,,21
22193324,,18
40232931,,14
2068042655,,14
1410115257,,1
41229153,,21
2284767068,,20
39098858,,15
1928716951,,6
1702066,,18
2212250873,,9
7631063,,34
1697444,,7
2267333,,15
48607882,,9
2313913237,,18
2214818043,,18
35188630,,16
144899986,,17
2300618286,,24
153194548,,15
10751841,,15
1405494927,,4
2093184760,,25
1746610,,10
1397497119,,24
21669342,,16
1999664196,,10
2135550613,,12
1410855857,,12
1667883461,,6
2047358650,,1
1566602657,,1
2116429557,,32
2087205,,5
95460807,,6
2313916655,,18
51204251,,29
2313926376,,18
144105277,,5
1765936,,12
1387994137,,5
145625142,,12
2285325214,,27
1918441,,12
2814229,,14
2205796820,,6
2337191334,,27
4193803,,19
2060586276,,2
1877512,,15
48441311,,6
49371126,,5
1579862074,,12
2145762399,,10
3286437,,14
4169950,,24
143977268,,5
2276220478,,24
8233965,,5
49951877,,6
2157893559,,15
5342859,,11
2238604538,,24
101169516,,16
33352252,,15
48991386,,4
2134879789,,12
2110436795,,6
46836946,,32
39402399,,16
1651204675,,4
35977287,,4
2112525563,,23
2985957,,12
2775559,,9
2237633772,,2
145136558,,14
1879591269,,12
3256056,,9
9492808,,4
2118394502,,9
152931849,,14
2111872453,,16
50007795,,30
143840956,,40
2084599430,,1
145225199,,10
2111768400,,9
2873921,,16
2109866658,,9
24593911,,6
40382978,,32
48430646,,9
3360632,,10
2313985129,,18
2055632320,,12
3282833,,12
2055932105,,12
47939052,,12
2217959550,,18
143991676,,21
2136435893,,9
2341676205,,22
98492542,,16
2075416446,,9
50531624,,6
3121264,,12
2243402027,,20
51888120,,18
1924112,,21
2590457,,10
2359182784,,20
1792600,,15
144555237,,9
39458739,,24
39682944,,3
40895369,,18
143685627,,12
2273416143,,18
2239233539,,2
143909660,,26
122782486,,21
37502184,,21
145969366,,28
5964529,,9
2877263,,9
2072968129,,32
2124885742,,25
2294173488,,14
2066101448,,12
144040368,,6
9200530,,6
5742764,,34
40661332,,21
2281542963,,27
2118132485,,3
143769333,,15
2116329737,,6
2117202703,,3
39128155,,15
47662867,,15
16339578,,12
2110267410,,25
121011351,,5
1695378,,12
2145913600,,6
2188779988,,16
6000647,,8
35996608,,20
2108584042,,21
2153658440,,5
2072854956,,7
1715859,,3
123865558,,6
48591262,,32
1729527,,32
2075449066,,6
2110910215,,21
1743881,,6
2183101614,,9
2034263179,,32
1795291,,4
1705260,,5
46175439,,18
47090739,,4
3440038,,23
50695249,,15
2313916233,,18
145657503,,6
2239557157,,4
2186266093,,6
145357606,,9
2109546234,,6
2164300110,,12
2075808689,,15
50335211,,5
3374015,,9
2313910221,,18
1401136438,,10
5087361,,23
2151549863,,10
1807486863,,3
103441820,,10
2368148,,6
2073944141,,6
144050039,,10
3178417,,29
145199941,,14
1874006,,12
145916712,,9
36045639,,26
153403454,,34
143942560,,9
1431754650,,6
2375921719,,7
46282518,,15
20825661,,12
13589371,,6
145016965,,6
153146760,,9
152441499,,23
2066819269,,9
1698581,,2
39819114,,12
46380592,,25
144783904,,6
2072528961,,21
2119329968,,32
66821245,,26
2129663,,5
2457942,,9
2388128104,,15
144758007,,12
40381920,,9
1796183,,15
1992767315,,17
2112213521,,14
1708916,,17
144875326,,12
1702500,,5
2313919132,,18
1779225,,5
92954142,,37
133797256,,16
2034613,,1
35550664,,16
2055648566,,4
49187829,,15
2067228252,,15
2237588370,,16
150344273,,14
144984944,,15
2120186,,12
2253748783,,7
2261827291,,18
2116960562,,12
2078701370,,15
122851212,,7
2107926923,,9
2238205354,,20
1392924424,,23
31927890,,5
2238764021,,24
2294173925,,14
2144830087,,9
2056283222,,6
2108828435,,26
144602383,,1
89674661,,4
12809519,,12
10909315,,7
2237992280,,10
37089174,,6
2112867078,,6
2151325127,,30
3096279,,38
49287230,,9
1766489,,7
1717641,,3
2287049560,,18
2266838640,,18
2290402489,,18
2280107783,,24
1740249,,9
1591191510,,37
34994156,,10
2111035872,,19
2148692880,,15
1404524276,,10
2029246,,9
114250963,,39
2146059323,,6
153694699,,20
2275245579,,26
2148900809,,6
20132361,,21
2218596430,,12
2275250007,,26
8455031,,16
11937434,,9
14811248,,17
143951081,,15
1743642,,3
2313910535,,18
1911755,,4
35540755,,6
2313909787,,18
2112887022,,6
46796686,,5
2135688409,,10
2125818023,,5
2119796861,,32
4127337,,4
2196718,,16
35466544,,4
1861312,,12
2221114468,,9
20128275,,12
9522307,,4
1707791,,15
144872294,,12
143781417,,5
48387892,,5
2153688131,,21
1490966839,,15
46703583,,10
144201025,,6
2065040422,,16
2279559513,,12
32627314,,21
2119566630,,12
34872128,,12
2143207,,23
1879244510,,23
3117588,,7
2021632793,,6
48437245,,6
2315254849,,6
2343287039,,22
2143596555,,9
144328793,,24
36045539,,16
80162513,,15
145055042,,16
2117587198,,30
103279731,,6
1785978,,37
145039780,,12
48727916,,12
3087532,,6
46824214,,9
1804253,,2
146072982,,6
2362180765,,20
2288198685,,24
2238154243,,7
1716835,,6
1700133,,2
145684318,,9
31542736,,12
2145438541,,12
2327118351,,12
2711409,,12
102388768,,28
1718657,,30
2107692,,21
2059988796,,2
2065151121,,26
52435355,,9
2157857267,,6
38909097,,26
144639556,,16
2219275756,,6
35823986,,5
2223974989,,18
145681030,,29
27689253,,12
144717490,,15
47571885,,9
2221858748,,15
2281998765,,7
2209951631,,17
2275243930,,26
2135149490,,10
