paperId,title,year,venue,fieldsOfStudy
b06d260b504a20e90d07180aa3c4eaecb3b5cde5,Selection Via Proxy: Efficient Data Selection For Deep Learning,2019.0,International Conference on Learning Representations,"Computer Science,Mathematics"
23bd347361b4392705835d419b6543b3e73a3a96,A deep learning framework for neuroscience,2019.0,Nature Neuroscience,"Medicine,Computer Science"
4f2d4e821dd03ac5df7d5448948bc738aefdd6db,Deep Learning With Edge Computing: A Review,2019.0,Proceedings of the IEEE,Computer Science
3f25e17eb717e5894e0404ea634451332f85d287,Learning Structured Output Representation using Deep Conditional Generative Models,2015.0,Neural Information Processing Systems,Computer Science
791ca7f9f3eb5c0914880711f109e7372fb05959,Deep learning: new computational modelling techniques for genomics,2019.0,Nature reviews genetics,"Medicine,Biology"
92e4ef5575f3f22f3f22526cd1fdfd2d0397d094,Deep Learning vs. Traditional Computer Vision,2019.0,Computer Vision Conference,Computer Science
0f78ad40306f7e6bb4d609fa9463a085cfba6f02,When Deep Learning Meets Metric Learning: Remote Sensing Image Scene Classification via Learning Discriminative CNNs,2018.0,IEEE Transactions on Geoscience and Remote Sensing,Computer Science
e67121cd31e95fba6c892724e619323ad7564b03,A Survey of Deep Learning and Its Applications: A New Paradigm to Machine Learning,2019.0,Archives of Computational Methods in Engineering,Computer Science
b77b1fc188f3834541efbb75add8f1ea80fd6225,Segmentation-based deep-learning approach for surface-defect detection,2019.0,Journal of Intelligent Manufacturing,Computer Science
48cc41c7b2fac21d7bbd2988c5c6a2c5f9744852,Deep learning for cellular image analysis,2019.0,Nature Methods,"Medicine,Computer Science"
3445f7497708ab3db939901786ab6e69dcac7db6,Recent advances in deep learning,2020.0,International Journal of Machine Learning and Cybernetics,Computer Science
4050c80ba36c6f86b0684a59be70182557b0770c,Ensemble deep learning in bioinformatics,2020.0,Nature Machine Intelligence,Computer Science
391596b543afaf45f5d0213719b4863596c1dd11,Deep Learning for Massive MIMO CSI Feedback,2017.0,IEEE Wireless Communications Letters,"Computer Science,Mathematics"
f19284f6ab802c8a1fcde076fcb3fba195a71723,A guide to convolution arithmetic for deep learning,2016.0,arXiv.org,"Computer Science,Mathematics"
d53fb3feeeab07a0d70bf466dd473ec6052ecc07,Exploring Generalization in Deep Learning,2017.0,Neural Information Processing Systems,"Computer Science,Mathematics"
224c62b9e6ea7d8fb821ec808d26a5875cd555e0,Deep Learning Techniques: An Overview,2020.0,Advances in Intelligent Systems and Computing,Computer Science
f1c27e41cca043e605240966178b3f337b5dec28,Deep Learning in Medical Image Analysis.,2020.0,Advances in Experimental Medicine and Biology,"Computer Science,Medicine"
5e2bb96c47ccaa16a4e7192e8fadb3b3e1c3acdc,Deep Learning: A Critical Appraisal,2018.0,arXiv.org,Computer Science
14812a5db27cfad5f74fa157758fb939b2449626,Deep Learning With PyTorch,2020.0,Machine Learning and Deep Learning in Real-Time Applications,Computer Science
ebcc0e71ef6a77d05e7ab064435bc2da87c55e91,Deep Hidden Physics Models: Deep Learning of Nonlinear Partial Differential Equations,2018.0,Journal of machine learning research,"Computer Science,Mathematics"
42c002ec11e29db8db09d7221668362d26668993,Deep learning in finance and banking: A literature review and classification,2020.0,Frontiers of Business Research in China,Computer Science
abe8a57dc27598937c2cffde3fc21c1e6d1f11ce,Deep EHR: A Survey of Recent Advances in Deep Learning Techniques for Electronic Health Record (EHR) Analysis,2017.0,IEEE journal of biomedical and health informatics,"Computer Science,Mathematics,Medicine"
886674a5abae3c9bfd262006c67d4ba078e1462b,A Robust Deep-Learning-Based Detector for Real-Time Tomato Plant Diseases and Pests Recognition,2017.0,Italian National Conference on Sensors,"Medicine,Computer Science,Engineering"
c0a29cb35c2965930566d6a407da043e18431eaa,Deep Learning for Entity Matching: A Design Space Exploration,2018.0,SIGMOD Conference,Computer Science
8b18dcb4ab41ccfb03ec079983d5d098e54dc5df,Neural Networks and Deep Learning,2018.0,Cambridge International Law Journal,Computer Science
b947e620360759a7f1d2c4873b63174e51337c86,SELFIE: Refurbishing Unclean Samples for Robust Deep Learning,2019.0,International Conference on Machine Learning,Computer Science
3b656bba99dbcf6c6d8fd764d53ea64cd38c7050,Measuring Calibration in Deep Learning,2019.0,CVPR Workshops,"Computer Science,Mathematics"
e129e344083b307e005c5342ba49524d9981a420,Deep Lagrangian Networks: Using Physics as Model Prior for Deep Learning,2019.0,International Conference on Learning Representations,"Mathematics,Computer Science,Engineering"
236dfdeb4511754cf71ba220ac569b11973502cd,Machine Learning and Deep Learning Methods for Intrusion Detection Systems: A Survey,2019.0,Applied Sciences,Engineering
d140fb7f9537c309e50845dd6cd06a4482ac57c5,Deep Learning for Household Load Forecasting—A Novel Pooling Deep RNN,2018.0,IEEE Transactions on Smart Grid,"Engineering,Computer Science"
47141ea58f79039c6ab1a51c23dc9c660357ff71,Deep Learning for Cardiac Image Segmentation: A Review,2019.0,Frontiers in Cardiovascular Medicine,"Computer Science,Medicine,Engineering,Biology"
7d291d5fca0e9cd9e0ed72fb6f82289a197f7f02,Machine Learning and Deep Learning,2019.0,Cybersecurity in Digital Transformation,Computer Science
f8a2e5ebf96f55035ebf215156c87a5a9b3be1c5,On instabilities of deep learning in image reconstruction and the potential costs of AI,2019.0,Proceedings of the National Academy of Sciences of the United States of America,"Medicine,Computer Science"
bbabd8a25260bf2413befcd756077efa81b1c618,Split learning for health: Distributed deep learning without sharing raw patient data,2018.0,arXiv.org,"Computer Science,Mathematics"
07f229cc6e5b80fc8ffbbb3e4db85142466f55a9,DeepChain: Auditable and Privacy-Preserving Deep Learning with Blockchain-Based Incentive,2019.0,IEEE Transactions on Dependable and Secure Computing,Computer Science
1f93588bb075eed40ffdfae2f7907c946e5974d9,Deep Learning in Alzheimer's Disease: Diagnostic Classification and Prognostic Prediction Using Neuroimaging Data,2019.0,Frontiers in Aging Neuroscience,"Computer Science,Engineering,Mathematics,Medicine"
051bc84485f0d9be02003e27e0ca67e9a06f2e4d,Deep Learning for Precipitation Nowcasting: A Benchmark and A New Model,2017.0,Neural Information Processing Systems,Computer Science
b1e25e6dcf66029952b4f925c81848c04c97f2b6,Sentiment analysis using deep learning architectures: a review,2019.0,Artificial Intelligence Review,Computer Science
b5e70b852d9a54319a4f268df1e676b6767a0aa3,Plant Disease Detection and Classification by Deep Learning,2019.0,Plants,"Medicine,Computer Science"
a54c647f6db73621ec496ea86355726161c0898d,Deep Learning for Spatio-Temporal Data Mining: A Survey,2019.0,IEEE Transactions on Knowledge and Data Engineering,"Computer Science,Mathematics"
8e05c28ab022e740a9dc31d5a46e2ad94cac3976,Deep learning in medical image registration: a survey,2019.0,Machine Vision and Applications,"Computer Science,Biology,Engineering"
4f2e84f1c5ea7a0d5d8ebfa12a78a869f13d7b59,Deep learning for neural networks,2018.0,,
407fe62032a0d69cf77a13fb86645858f46ee9c8,"Wireless Networks Design in the Era of Deep Learning: Model-Based, AI-Based, or Both?",2019.0,IEEE Transactions on Communications,"Computer Science,Engineering,Mathematics"
af5189707321e9b11165930d1530dd0e23c0c14e,A Survey of Deep Learning Applications to Autonomous Vehicle Control,2019.0,IEEE transactions on intelligent transportation systems (Print),"Computer Science,Engineering,Mathematics"
4199089b239c6d38e5051208210cb66454bdbba0,Deep Learning for Natural Language Processing,2019.0,Apress,Computer Science
3e227ab8259f36757b2fc29f63db2f52f8e77ea2,Deep Learning for Classification of Hyperspectral Data: A Comparative Review,2019.0,IEEE Geoscience and Remote Sensing Magazine,"Mathematics,Computer Science,Engineering"
e65c84e2778d7b13b7541e6b14ff790b624a24ec,A Study of BFLOAT16 for Deep Learning Training,2019.0,arXiv.org,"Computer Science,Mathematics"
1d4845bc72ab63870f2b5e4a6c970706c337f510,Deep Learning With TensorFlow: A Review,2019.0,Journal of educational and behavioral statistics,Computer Science
cc557a8b361445db05d5b7211fec4ad5aa7f97b3,FPGA-Based Accelerators of Deep Learning Networks for Learning and Classification: A Review,2019.0,IEEE Access,Computer Science
7238200341f0fc27cadf07a00046a994fe89f6e4,Synthetic Data for Deep Learning,2019.0,Springer Optimization and Its Applications,"Computer Science,Mathematics"
0b22dbd48ce4e13bdbf0c9d5e86a9cefdaf6d40a,Neural Oblivious Decision Ensembles for Deep Learning on Tabular Data,2019.0,International Conference on Learning Representations,"Computer Science,Mathematics"
415229903f91a1f3fc7404f5e5997fde025c221d,Deep learning and the information bottleneck principle,2015.0,Information Theory Workshop,"Computer Science,Mathematics"
1a13bec308614ed56b9af2532a3d5e4cd8e2af94,Deep Learning in Spiking Neural Networks,2018.0,Neural Networks,"Medicine,Computer Science"
d44ac0a7fd4734187bccafc4a2771027b8bb595e,Deep learning enables rapid identification of potent DDR1 kinase inhibitors,2019.0,Nature Biotechnology,"Medicine,Biology"
8dc8a51dbb579b5af174e130c1b2f6d6e268080c,Deep Transfer Learning for Bearing Fault Diagnosis: A Systematic Review Since 2016,2023.0,IEEE Transactions on Instrumentation and Measurement,Computer Science
0a255e716a89b787336ab956f0aa74424629c950,On the information bottleneck theory of deep learning,2018.0,International Conference on Learning Representations,"Physics,Computer Science"
0045afe2628902c17300982266798af7b2a3c440,Deep Learning-Based Channel Estimation,2018.0,IEEE Communications Letters,"Computer Science,Mathematics"
0606676f16d581fa453f6b7b8a14fc7c4af8d025,Gandiva: Introspective Cluster Scheduling for Deep Learning,2018.0,USENIX Symposium on Operating Systems Design and Implementation,Computer Science
073788a29dfd94619b37a4e394b7492395d12af7,Deep learning interpretation of echocardiograms,2019.0,bioRxiv,"Medicine,Biology,Computer Science"
2b50026b7b1054ef8e3643fcd7ef89d7b278a068,"Deep k-Nearest Neighbors: Towards Confident, Interpretable and Robust Deep Learning",2018.0,arXiv.org,"Mathematics,Computer Science"
058976101d10f532ea0b1385bf639247c71e92f0,Deep Learning for Single Image Super-Resolution: A Brief Review,2018.0,IEEE transactions on multimedia,Computer Science
2d9597a69e58b27ffb8531abb885da62432666d3,Artificial intelligence and deep learning in ophthalmology,2018.0,British Journal of Ophthalmology,Medicine
e6ed2eae6d810deb0dd00b2bdedf07252dedd51b,"A Review of Deep Learning with Special Emphasis on Architectures, Applications and Recent Trends",2019.0,Knowledge-Based Systems,"Computer Science,Mathematics"
39361b3507c9f8b0a97780568b645f80a208d78a,Machine Learning and Deep Learning Methods for Cybersecurity,2018.0,IEEE Access,Computer Science
7d8d0b47db6078ad30ee09bd18ea4efe15cd1214,Transferable Joint Attribute-Identity Deep Learning for Unsupervised Person Re-identification,2018.0,2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,Computer Science
118e8d7ec916e17443ac63e5d8abc68cb08a792f,CropDeep: The Crop Vision Dataset for Deep-Learning-Based Classification and Detection in Precision Agriculture,2019.0,Italian National Conference on Sensors,"Medicine,Computer Science"
93a06eb066fe58ed7d036e46e4cee53483e16bb8,Optimus: an efficient dynamic resource scheduler for deep learning clusters,2018.0,European Conference on Computer Systems,Computer Science
f7a5762a6e64192a1a7fb24a6bc21bc1174a31e2,Application of Deep Learning in Food: A Review.,2019.0,Comprehensive Reviews in Food Science and Food Safety,"Medicine,Computer Science"
4c281ab9e305c8424d539782705f99125112fb34,Visual interpretability for deep learning: a survey,2018.0,Frontiers of Information Technology & Electronic Engineering,Computer Science
d8c09661b1bebfb690f0566167c87d64c5628d73,Demystifying Parallel and Distributed Deep Learning,2018.0,ACM Computing Surveys,Computer Science
d621f08077f797dd5323e42d5d40646af604900c,Deep Learning for Electromyographic Hand Gesture Signal Classification Using Transfer Learning,2018.0,IEEE transactions on neural systems and rehabilitation engineering,"Computer Science,Mathematics,Medicine"
88d38cc3b0bd6c885ee3facb4d533fe81ee81f3a,Deep Learning in Chemistry,2019.0,Journal of Chemical Information and Modeling,"Medicine,Computer Science"
43054544c4ff2e25513de8b1a655593b8ff89338,Deep Learning for Classical Japanese Literature,2018.0,arXiv.org,"Computer Science,Mathematics"
f8ad22941c633b62573aaee9cee651a9bc895fe5,Deep Reinforcement Learning,2023.0,International Conference on Computing Communication and Networking Technologies,Computer Science
147f1408e235bf5d1410474505ed773494e3ab01,Understanding Deep Learning Techniques for Image Segmentation,2019.0,ACM Computing Surveys,Computer Science
7e27d44e3fac723ccb703e0a83b22711bd42efe8,A Comprehensive Survey of Deep Learning for Image Captioning,2018.0,ACM Computing Surveys,"Computer Science,Mathematics"
36f13179cdfc13017df535fdee582d58067301f3,Deep packet: a novel approach for encrypted traffic classification using deep learning,2017.0,"Soft Computing - A Fusion of Foundations, Methodologies and Applications","Mathematics,Computer Science"
b39eed03d345f5c244eac12fd1315d26eba77d62,Deep Learning for Symbolic Mathematics,2019.0,International Conference on Learning Representations,"Mathematics,Computer Science"
6f55f2234a002c69001df8ef9108cb86f1dfa506,Accurate Uncertainties for Deep Learning Using Calibrated Regression,2018.0,International Conference on Machine Learning,"Mathematics,Computer Science"
cc384cff27d8a609f89f9e915c26bf31c39749a1,Deep learning in bioinformatics,2016.0,Briefings Bioinform.,"Computer Science,Biology,Medicine"
b75acee3311d9f8505835c97597a16de2aeb1972,Recent Advances in Deep Learning for Object Detection,2019.0,Neurocomputing,Computer Science
db86f5553d23c66c128a29075e8866c4831c4a1f,Communication-Efficient Federated Deep Learning With Layerwise Asynchronous Model Update and Temporally Weighted Aggregation,2019.0,IEEE Transactions on Neural Networks and Learning Systems,"Computer Science,Medicine,Mathematics"
f3a7ad95a0992361b6937946dd6e3487489ea83b,A review of deep learning for renewable energy forecasting,2019.0,Energy Conversion and Management,Computer Science
e7ddb69b872d277f8c69c4c53c5b2e5c49c39aab,Deep Learning on Image Denoising: An overview,2019.0,Neural Networks,"Medicine,Engineering,Computer Science"
7ba5d3808e117e7a68dc40331ce1d483ceeedcb2,Enhanced Deep Residual Networks for Single Image Super-Resolution,2017.0,2017 IEEE Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),Computer Science
c8cdd589603347088d61f64a4d845bf11dbb6804,Deep learning classifiers for hyperspectral imaging: A review,2019.0,,Computer Science
17750e76d4d3a33b1eada72f39238acd0246bd37,A comprehensive study on deep learning bug characteristics,2019.0,ESEC/SIGSOFT FSE,Computer Science
cb8a1b8d87a3fef15635eb4a32173f9c6f966055,A Survey on Deep Learning,2018.0,ACM Computing Surveys,Computer Science
efa0048d1f326a369df9c704118a54e062dab337,Deep learning based multi-temporal crop classification,2019.0,Remote Sensing of Environment,Computer Science
c847e7a0430a475caf7173cafb02cab9367779b8,Robust Intelligent Malware Detection Using Deep Learning,2019.0,IEEE Access,Computer Science
45dd8b0c687f2d74a3986f9954bd1b2a2e093aa6,Deep learning to represent subgrid processes in climate models,2018.0,Proceedings of the National Academy of Sciences of the United States of America,"Physics,Computer Science,Mathematics,Medicine"
ca1a5064de08a56e6dcbf72c58600c98a62a6059,Reconstructing cell cycle and disease progression using deep learning,2017.0,Nature Communications,"Biology,Medicine,Computer Science"
